game_date,game_id,home_team,away_team,home_win_proba,sim_home_win
2022-11-20,22200245,HOU,GSW,0.299779641959571,1
2022-11-20,22200246,DAL,DEN,0.6439712989800405,0
2022-11-20,22200247,LAL,SAS,0.5660453132985916,1
2022-11-21,22200248,CLE,ATL,0.42862915553014963,0
2022-11-21,22200249,IND,ORL,0.6669638561584185,0
2022-11-21,22200250,CHI,BOS,0.24364741677629104,0
2022-11-21,22200251,MIL,POR,0.7160155384594395,1
2022-11-21,22200252,MIN,MIA,0.6306609853077567,1
2022-11-21,22200253,NOP,GSW,0.5876536813750524,0
2022-11-21,22200254,OKC,NYK,0.3593113797012398,1
2022-11-21,22200255,LAC,UTA,0.5094630561023267,1
2022-11-22,22200256,PHI,BKN,0.6838243807627395,1
2022-11-22,22200257,MEM,SAC,0.7231867523802394,0
2022-11-22,22200258,DEN,DET,0.8244038946853238,1
2022-11-22,22200259,PHX,LAL,0.8517612271635262,1
2022-11-23,22200260,CHA,PHI,0.36345392537038307,1
2022-11-23,22200261,CLE,POR,0.6275180401279581,1
2022-11-23,22200262,IND,MIN,0.409622909963907,0
2022-11-23,22200263,ATL,SAC,0.6757463923826474,1
2022-11-23,22200264,BOS,DAL,0.6648667881546919,1
2022-11-23,22200265,MIA,WAS,0.6072358660166113,0
2022-11-23,22200266,TOR,BKN,0.735534821318559,0
2022-11-23,22200267,MIL,CHI,0.7458040389119859,1
2022-11-23,22200268,OKC,DEN,0.32239301349318844,0
2022-11-23,22200269,SAS,NOP,0.35244882287206375,0
2022-11-23,22200270,UTA,DET,0.871584943849262,1
2022-11-23,22200271,GSW,LAC,0.5755865633899342,0
2022-11-25,22200272,CHA,MIN,0.3755704461422923,0
2022-11-25,22200273,ORL,PHI,0.22541385448014653,0
2022-11-25,22200274,NYK,POR,0.670479706792793,0
2022-11-25,22200275,BOS,SAC,0.7803887004236567,1
2022-11-25,22200276,IND,BKN,0.4696449489961863,0
2022-11-25,22200277,MIA,WAS,0.6366965588404208,0
2022-11-25,22200278,HOU,ATL,0.27059940487862,0
2022-11-25,22200279,MEM,NOP,0.6195466637448922,0
2022-11-25,22200280,MIL,CLE,0.6647833322121159,0
2022-11-25,22200281,OKC,CHI,0.3344277005257037,0
2022-11-25,22200282,SAS,LAL,0.5288751356303134,1
2022-11-25,22200283,PHX,DET,0.9010416538970965,1
2022-11-25,22200284,GSW,UTA,0.512723779854294,1
2022-11-25,22200285,LAC,DEN,0.472406165723325,0
2022-11-26,22200286,TOR,DAL,0.5769452730167727,1
2022-11-26,22200287,HOU,OKC,0.5585298448858386,1
2022-11-26,22200288,SAS,LAL,0.5073110901661311,0
2022-11-26,22200289,PHX,UTA,0.693923377788114,1
2022-11-27,22200290,BKN,POR,0.6176837129298732,1
2022-11-27,22200291,MIN,GSW,0.5566110150614779,1
2022-11-27,22200292,LAC,IND,0.5230363082801562,1
2022-11-27,22200293,ATL,MIA,0.5544459622545226,0
2022-11-27,22200294,BOS,WAS,0.7923432225276,1
2022-11-27,22200295,DET,CLE,0.28906339144154924,1
2022-11-27,22200296,NYK,MEM,0.3931613274151529,0
2022-11-27,22200297,ORL,PHI,0.23003789105569222,0
2022-11-27,22200298,MIL,DAL,0.6812710963643444,1
2022-11-28,22200299,PHI,ATL,0.6692306636192302,1
2022-11-28,22200300,WAS,MIN,0.4684179528707729,1
2022-11-28,22200301,BOS,CHA,0.7734747405246983,1
2022-11-28,22200302,BKN,ORL,0.7533481906246874,1
2022-11-28,22200303,TOR,CLE,0.700724445524532,1
2022-11-28,22200304,NOP,OKC,0.7944565497856863,1
2022-11-28,22200305,DEN,HOU,0.7754249586714175,1
2022-11-28,22200306,UTA,CHI,0.6843102838380388,0
2022-11-28,22200307,SAC,PHX,0.2737681956061471,0
2022-11-28,22200308,LAL,IND,0.6253785167072493,1
2022-11-29,22200309,DET,NYK,0.3121847440473797,0
2022-11-29,22200310,DAL,GSW,0.5147466471894625,1
2022-11-29,22200311,POR,LAC,0.473226754792522,1
2022-11-30,22200312,CLE,PHI,0.4094583055265098,1
2022-11-30,22200313,ORL,ATL,0.2819366921395378,1
2022-11-30,22200314,BOS,MIA,0.6998878394796895,0
2022-11-30,22200315,BKN,WAS,0.5877716931876298,0
2022-11-30,22200316,NYK,MIL,0.3168897351818187,0
2022-11-30,22200317,MIN,MEM,0.42001746323992073,1
2022-11-30,22200318,NOP,TOR,0.576406920893326,1
2022-11-30,22200319,OKC,SAS,0.5303528755922118,1
2022-11-30,22200320,DEN,HOU,0.8002292143945517,1
2022-11-30,22200321,PHX,CHI,0.7418314753341526,1
2022-11-30,22200322,UTA,LAC,0.7277104775057183,1
2022-11-30,22200323,SAC,IND,0.5233990968297746,0
2022-11-30,22200324,LAL,POR,0.7006521822234532,1
2022-12-01,22200325,DET,DAL,0.26287689078188514,0
2022-12-02,22200326,CHA,WAS,0.4841072557148948,0
2022-12-02,22200327,ATL,DEN,0.486862172964471,0
2022-12-02,22200328,BOS,MIA,0.7369239352120827,1
2022-12-02,22200329,BKN,TOR,0.4513304103330053,1
2022-12-02,22200330,CLE,ORL,0.8127633376850357,1
2022-12-02,22200331,MIL,LAL,0.7461717542031512,1
2022-12-02,22200332,MEM,PHI,0.5441181412377408,0
2022-12-02,22200333,SAS,NOP,0.2788631177788169,1
2022-12-02,22200334,PHX,HOU,0.8529884257260503,1
2022-12-02,22200335,UTA,IND,0.7015007680811922,1
2022-12-02,22200336,GSW,CHI,0.6272716839534563,1
2022-12-03,22200337,NYK,DAL,0.4972913745141881,0
2022-12-03,22200338,LAC,SAC,0.600891457630517,0
2022-12-03,22200339,CHA,MIL,0.33437630269083607,0
2022-12-03,22200340,TOR,ORL,0.8251960295340284,1
2022-12-03,22200341,MIN,OKC,0.7163368446661338,1
2022-12-03,22200342,GSW,HOU,0.7954912334090356,1
2022-12-03,22200343,UTA,POR,0.7036696156884541,1
2022-12-04,22200344,NOP,DEN,0.5736693957004687,1
2022-12-04,22200345,SAS,PHX,0.22836030702787166,0
2022-12-04,22200346,BKN,BOS,0.27728228985254383,0
2022-12-04,22200347,DET,MEM,0.20663276094014885,0
2022-12-04,22200348,NYK,CLE,0.3915715939224901,1
2022-12-04,22200349,WAS,LAL,0.5865563181428283,1
2022-12-04,22200350,SAC,CHI,0.4877451830122645,0
2022-12-04,22200351,POR,IND,0.458268907333167,0
2022-12-05,22200352,CHA,LAC,0.4812791011941995,0
2022-12-05,22200353,ORL,MIL,0.19459394199432328,0
2022-12-05,22200354,ATL,OKC,0.7332292262448282,1
2022-12-05,22200355,TOR,BOS,0.39674107363349775,1
2022-12-05,22200356,HOU,PHI,0.2306513594539191,0
2022-12-05,22200357,MEM,MIA,0.5537445745501239,1
2022-12-05,22200358,DAL,PHX,0.48794637170594646,0
2022-12-05,22200359,GSW,IND,0.8115854656755309,0
2022-12-06,22200360,CLE,LAL,0.6375242651260556,1
2022-12-06,22200361,MIA,DET,0.7504614122211368,1
2022-12-06,22200362,DEN,DAL,0.6089301124926706,0
2022-12-07,22200363,ORL,LAC,0.2814844624761069,0
2022-12-07,22200364,BKN,CHA,0.6179956983117043,1
2022-12-07,22200365,NYK,ATL,0.4805345825791756,0
2022-12-07,22200366,TOR,LAL,0.7406575661298799,1
2022-12-07,22200367,CHI,WAS,0.5459143695988196,0
2022-12-07,22200368,MEM,OKC,0.769502806310057,0
2022-12-07,22200369,MIL,SAC,0.6951657511773465,1
